Provincia,Mes,Anio,Temperatura,Precipitacion,Humedad,Vel_vientos,cantidad_casos
FORMOSA,2,2018,27.48724489795917,70.57142857142857,68.53571428571429,8.295918367346939,5
FORMOSA,2,2019,27.644897959183677,110.05714285714258,67.19897959183673,9.46938775510204,0
FORMOSA,2,2020,27.98620689655173,106.28571428571429,63.65024630541872,9.310344827586206,624
FORMOSA,3,2018,25.408294930875574,151.11428571428613,77.6589861751152,8.304147465437788,10
FORMOSA,3,2019,24.752073732718905,152.9857142857138,76.51152073732719,8.267281105990783,1
FORMOSA,3,2020,28.31520737327192,122.57142857142857,60.17972350230415,7.84331797235023,863
FORMOSA,4,2018,26.530476190476193,33.42857142857143,70.66190476190476,9.104761904761904,1
FORMOSA,4,2019,23.125238095238114,197.385714285715,82.64285714285714,7.219047619047619,0
FORMOSA,4,2020,22.973333333333326,42.742857142857176,64.12380952380953,8.276190476190477,677
FORMOSA,5,2018,21.457603686635952,137.1142857142861,75.92626728110599,8.88479262672811,3
FORMOSA,5,2019,20.337788018433184,234.85714285714286,86.71889400921658,8.926267281105991,0
FORMOSA,5,2020,19.335023041474653,28.571428571428573,66.52073732718894,10.055299539170507,682
FORMOSA,6,2018,16.1057142857143,6.628571428571421,74.6,8.685714285714285,0
FORMOSA,6,2019,19.639047619047616,1.7857142857142858,77.42857142857143,10.695238095238095,0
FORMOSA,6,2020,19.83238095238095,36.31428571428579,69.01904761904763,10.776190476190477,165
FORMOSA,7,2018,15.758064516129023,3.1142857142857174,73.82488479262673,8.663594470046084,0
FORMOSA,7,2019,16.55944700460829,90.4000000000004,74.25806451612904,9.235023041474655,0
FORMOSA,8,2018,16.78571428571427,21.571428571428573,62.576036866359445,9.838709677419354,0
FORMOSA,8,2019,18.505069124423958,25.771428571428604,65.52073732718894,11.046082949308756,0
FORMOSA,9,2018,23.13523809523809,105.42857142857143,67.98095238095237,9.614285714285714,0
FORMOSA,9,2019,22.00428571428572,2.857142857142857,57.63809523809524,10.952380952380953,0
FORMOSA,10,2018,24.020737327188932,118.14285714285714,73.68663594470046,10.096774193548388,0
FORMOSA,10,2019,24.56589861751153,74.67142857142835,66.53917050691244,10.95852534562212,0
FORMOSA,11,2018,26.478571428571442,217.34285714285636,72.01904761904763,10.747619047619047,0
FORMOSA,11,2019,27.960476190476175,173.6571428571437,67.70476190476191,9.623809523809523,0
FORMOSA,12,2018,28.208294930875578,131.42857142857142,64.59907834101382,10.244239631336406,0
FORMOSA,12,2019,27.58663594470049,65.0,62.474654377880185,9.152073732718893,0
JUJUY,1,2018,18.09354838709678,117.19999999999987,74.5241935483871,6.963709677419355,0
JUJUY,1,2019,19.321370967741935,106.05000000000004,65.67338709677419,7.983870967741935,0
JUJUY,1,2020,19.220161290322586,152.30000000000058,69.72177419354838,7.721774193548387,19
JUJUY,2,2018,17.425892857142863,133.90000000000046,76.42857142857143,6.897321428571429,0
JUJUY,2,2019,18.054017857142856,50.24999999999982,67.125,7.294642857142857,7
JUJUY,2,2020,18.299999999999997,129.9500000000004,73.61637931034483,7.939655172413793,101
JUJUY,3,2018,17.09233870967741,65.39999999999974,73.70564516129032,6.75,0
JUJUY,3,2019,16.779435483870973,86.35000000000029,68.98387096774194,7.637096774193548,134
JUJUY,3,2020,18.16532258064516,66.5,69.8225806451613,7.479838709677419,1463
JUJUY,4,2018,16.56166666666667,92.89999999999989,73.57083333333334,5.916666666666667,0
JUJUY,4,2019,15.013749999999996,50.850000000000115,64.9875,6.525,161
JUJUY,4,2020,15.28125000000001,24.300000000000033,68.62916666666666,6.633333333333334,2182
JUJUY,5,2018,12.462096774193556,12.40000000000002,62.399193548387096,5.326612903225806,0
JUJUY,5,2019,11.635483870967741,0.75,58.74596774193548,6.774193548387097,45
JUJUY,5,2020,11.695564516129032,0.0,56.73790322580645,7.290322580645161,1453
JUJUY,6,2018,7.515416666666666,0.0,54.43333333333333,6.679166666666666,0
JUJUY,6,2019,9.486666666666661,5.549999999999995,59.09166666666667,6.425,0
JUJUY,6,2020,9.768749999999995,2.0,56.704166666666666,8.2,17
JUJUY,7,2018,8.233870967741934,5.700000000000007,49.86290322580645,6.520161290322581,0
JUJUY,7,2019,8.887096774193548,0.4999999999999985,52.49193548387097,7.362903225806452,0
JUJUY,8,2018,10.181854838709674,0.0,39.59274193548387,7.830645161290323,0
JUJUY,8,2019,10.969354838709679,0.0,42.721774193548384,8.931451612903226,0
JUJUY,9,2018,15.632916666666677,3.05,39.208333333333336,8.133333333333333,0
JUJUY,9,2019,14.904583333333344,0.15000000000000005,44.22083333333333,9.4375,0
JUJUY,10,2018,17.31895161290323,84.94999999999995,51.91532258064516,8.314516129032258,0
JUJUY,10,2019,17.35524193548387,6.300000000000001,51.108870967741936,8.951612903225806,0
JUJUY,11,2018,18.555416666666662,28.75,59.15,7.570833333333334,0
JUJUY,11,2019,19.50291666666667,43.95000000000003,60.34583333333333,8.870833333333334,0
JUJUY,12,2018,18.362903225806445,139.39999999999984,63.681451612903224,7.685483870967742,0
JUJUY,12,2019,19.048387096774196,63.00000000000014,66.06048387096774,7.995967741935484,0
LA PAMPA,1,2018,24.791532258064528,47.55000000000016,50.681451612903224,17.298387096774192,0
LA PAMPA,1,2019,23.239919354838715,142.14999999999952,66.06048387096774,15.77016129032258,0
LA PAMPA,1,2020,23.73636363636364,173.22644628099178,61.385892116182575,16.99173553719008,0
LA PAMPA,2,2018,24.10580357142859,30.94999999999992,57.32142857142857,18.111607142857142,0
LA PAMPA,2,2019,22.00357142857144,35.15000000000005,61.910714285714285,15.964285714285714,0
LA PAMPA,2,2020,22.03304347826089,82.93913043478261,64.37826086956522,15.620087336244541,2
LA PAMPA,3,2018,19.935483870967754,22.15000000000009,53.20161290322581,18.358870967741936,0
LA PAMPA,3,2019,18.31572580645161,36.45000000000001,69.94354838709677,14.21774193548387,0
LA PAMPA,3,2020,21.848305084745764,181.32711864406772,72.71610169491525,16.23728813559322,2
LA PAMPA,4,2018,18.387916666666662,29.65,71.8125,16.120833333333334,0
LA PAMPA,4,2019,17.194583333333334,20.549999999999937,64.79166666666667,12.858333333333333,0
LA PAMPA,4,2020,16.336363636363625,77.67142857142848,69.33971291866028,16.32857142857143,0
LA PAMPA,5,2018,12.678629032258064,40.89999999999984,79.5524193548387,13.620967741935484,0
LA PAMPA,5,2019,12.009274193548386,50.75,74.71774193548387,13.665322580645162,0
LA PAMPA,5,2020,12.157142857142848,1.4285714285714286,70.0184331797235,14.165898617511521,0
LA PAMPA,6,2018,7.262083333333329,11.850000000000035,69.075,13.875,0
LA PAMPA,6,2019,9.368749999999993,25.35000000000009,77.47083333333333,13.620833333333334,0
LA PAMPA,6,2020,8.490582959641253,12.401793721973068,74.4439461883408,13.860986547085203,0
LA PAMPA,7,2018,7.20201612903225,42.84999999999995,76.97177419354838,15.96774193548387,0
LA PAMPA,7,2019,7.637499999999996,0.0,69.63709677419355,12.44758064516129,0
LA PAMPA,8,2018,9.581854838709676,15.700000000000014,60.350806451612904,18.092741935483872,0
LA PAMPA,8,2019,9.760887096774187,2.75,59.25,16.483870967741936,0
LA PAMPA,9,2018,14.587083333333336,51.800000000000196,61.1625,17.1,0
LA PAMPA,9,2019,12.995416666666655,8.5,53.2375,17.429166666666667,0
LA PAMPA,10,2018,16.07741935483871,75.90000000000005,60.86290322580645,18.508064516129032,0
LA PAMPA,10,2019,16.47379032258065,18.450000000000003,51.19758064516129,17.028225806451612,0
LA PAMPA,11,2018,19.5,99.14999999999995,61.358333333333334,20.095833333333335,0
LA PAMPA,11,2019,22.067500000000003,89.80000000000025,50.99166666666667,19.1125,0
LA PAMPA,12,2018,22.484274193548384,166.60000000000014,54.49193548387097,18.483870967741936,0
LA PAMPA,12,2019,23.533467741935503,93.5,48.778225806451616,18.70967741935484,0
LA RIOJA,1,2018,27.091935483870976,125.60000000000025,59.91129032258065,7.741935483870968,0
LA RIOJA,1,2019,26.492741935483892,137.6000000000002,70.34677419354838,7.395161290322581,0
LA RIOJA,1,2020,28.648387096774204,74.30000000000004,57.056451612903224,8.564516129032258,10
LA RIOJA,2,2018,25.87678571428572,45.19999999999991,66.55357142857143,6.3125,0
LA RIOJA,2,2019,25.841071428571418,17.0,63.63392857142857,9.160714285714286,0
LA RIOJA,2,2020,25.98103448275862,89.0,65.83620689655173,7.120689655172414,131
LA RIOJA,3,2018,23.854032258064517,41.0,56.00806451612903,5.879032258064516,0
LA RIOJA,3,2019,21.32258064516129,118.79999999999974,75.04838709677419,8.10483870967742,0
LA RIOJA,3,2020,26.187903225806448,33.0,63.725806451612904,9.14516129032258,679
LA RIOJA,4,2018,22.663333333333338,19.0,67.14166666666667,5.125,0
LA RIOJA,4,2019,19.598333333333322,70.89999999999985,78.90833333333333,5.908333333333333,0
LA RIOJA,4,2020,21.215833333333343,3.199999999999993,63.81666666666667,8.116666666666667,69
LA RIOJA,5,2018,16.774193548387096,6.600000000000015,73.79838709677419,4.92741935483871,0
LA RIOJA,5,2019,15.056451612903219,6.0,77.9758064516129,5.274193548387097,0
LA RIOJA,5,2020,14.895967741935477,2.0,60.79838709677419,7.42741935483871,24
LA RIOJA,6,2018,9.655833333333328,0.0,66.90833333333333,5.416666666666667,0
LA RIOJA,6,2019,11.169166666666664,0.0,72.0,4.641666666666667,0
LA RIOJA,6,2020,11.009999999999991,0.5,65.7,7.158333333333333,3
LA RIOJA,7,2018,9.124999999999998,16.599999999999962,69.23387096774194,6.088709677419355,0
LA RIOJA,7,2019,11.059677419354838,2.0,70.43548387096774,4.274193548387097,0
LA RIOJA,8,2018,13.496774193548383,0.5,46.75,6.774193548387097,0
LA RIOJA,8,2019,13.862096774193542,0.0,52.653225806451616,7.580645161290323,0
LA RIOJA,9,2018,20.98500000000001,9.600000000000003,53.958333333333336,7.058333333333334,0
LA RIOJA,9,2019,17.84083333333334,13.0,46.475,9.433333333333334,0
LA RIOJA,10,2018,21.454838709677418,31.69999999999993,60.08064516129032,6.185483870967742,0
LA RIOJA,10,2019,21.878225806451606,66.0,53.66129032258065,8.991935483870968,0
LA RIOJA,11,2018,25.72416666666667,20.0,56.78333333333333,7.1,0
LA RIOJA,11,2019,26.828813559322043,51.699999999999896,56.0,10.796610169491526,0
LA RIOJA,12,2018,26.36532258064516,74.10000000000018,60.693548387096776,7.330645161290323,0
LA RIOJA,12,2019,27.05725806451615,39.0,53.78225806451613,9.169354838709678,0
MENDOZA,1,2018,24.116935483870982,32.93999999999984,46.60645161290323,8.312903225806451,0
MENDOZA,1,2019,23.82532258064515,40.83999999999938,50.73225806451613,8.580645161290322,0
MENDOZA,1,2020,25.496278317152075,31.153311793214936,46.09385113268608,8.483818770226538,4
MENDOZA,2,2018,23.31785714285712,40.0800000000001,52.55535714285714,8.269642857142857,0
MENDOZA,2,2019,22.954285714285696,17.299999999999923,51.61785714285714,8.216071428571428,1
MENDOZA,2,2020,22.685492227979257,43.05354058721888,52.04490500863558,8.020725388601036,3
MENDOZA,3,2018,19.405806451612865,2.740000000000002,43.99193548387097,8.312903225806451,0
MENDOZA,3,2019,17.90806451612904,36.86000000000022,59.64032258064516,7.001612903225807,0
MENDOZA,3,2020,22.57491909385113,22.141747572815476,52.763754045307444,7.3624595469255665,1
MENDOZA,4,2018,16.651000000000014,8.2,59.675,7.406666666666666,0
MENDOZA,4,2019,16.523666666666667,15.699999999999967,59.475,6.576666666666667,0
MENDOZA,4,2020,15.948833333333338,10.480000000000016,61.11833333333333,6.716666666666667,0
MENDOZA,5,2018,11.442419354838714,20.62000000000009,69.1241935483871,7.47741935483871,0
MENDOZA,5,2019,10.666774193548402,27.879999999999974,69.06290322580645,6.888709677419355,0
MENDOZA,5,2020,11.511744966442958,4.827684563758346,57.62080536912752,7.283557046979865,0
MENDOZA,6,2018,6.5615,3.380000000000006,61.2,7.723333333333334,0
MENDOZA,6,2019,7.7028333333333405,7.26,61.725,8.005,0
MENDOZA,6,2020,7.008333333333336,15.960000000000033,63.348333333333336,7.425,0
MENDOZA,7,2018,5.203225806451611,8.000000000000002,65.93870967741935,7.509677419354839,0
MENDOZA,7,2019,7.288064516129042,0.03999999999999991,58.03387096774193,7.985483870967742,0
MENDOZA,8,2018,9.075645161290327,1.7799999999999951,46.68225806451613,8.908064516129032,0
MENDOZA,8,2019,9.392258064516135,1.6600000000000001,48.193548387096776,8.358064516129032,0
MENDOZA,9,2018,14.620666666666684,5.479999999999977,51.848333333333336,9.043333333333333,0
MENDOZA,9,2019,12.701666666666672,5.919999999999982,42.72,7.98,0
MENDOZA,10,2018,16.084516129032263,25.880000000000162,52.30967741935484,8.654838709677419,0
MENDOZA,10,2019,16.213225806451618,7.179999999999989,42.17741935483871,8.775806451612903,0
MENDOZA,11,2018,20.09166666666665,27.93999999999986,49.20666666666666,10.371666666666666,0
MENDOZA,11,2019,22.196166666666663,26.31999999999979,44.516666666666666,8.936666666666667,0
MENDOZA,12,2018,22.361290322580626,28.71999999999999,45.16774193548387,9.64516129032258,0
MENDOZA,12,2019,24.117096774193527,6.720000000000005,37.54354838709678,9.419354838709678,0
MISIONES,1,2018,25.455645161290338,355.80000000000115,80.26612903225806,9.21774193548387,1
MISIONES,1,2019,27.564112903225784,120.85000000000004,75.2741935483871,10.725806451612904,11
MISIONES,1,2020,26.584210526315786,286.2392712550593,76.36437246963563,8.838056680161943,562
MISIONES,2,2018,25.714732142857155,113.85000000000055,71.66517857142857,9.571428571428571,2
MISIONES,2,2019,25.688392857142862,173.5,73.6875,10.303571428571429,25
MISIONES,2,2020,26.025108225108237,147.30649350649338,71.22943722943722,9.61038961038961,1383
MISIONES,3,2018,24.65161290322579,319.5,79.16532258064517,7.94758064516129,27
MISIONES,3,2019,23.890725806451606,331.2000000000011,77.78629032258064,8.39516129032258,68
MISIONES,3,2020,26.224472573839662,67.78649789029501,67.53813559322033,7.962025316455696,2286
MISIONES,4,2018,24.505833333333314,8.100000000000016,75.23333333333333,7.245833333333334,51
MISIONES,4,2019,22.65166666666666,226.25,84.9,7.866666666666666,102
MISIONES,4,2020,21.48190476190476,93.25714285714278,69.62679425837321,8.842857142857143,949
MISIONES,5,2018,20.1133064516129,108.1999999999999,77.78225806451613,8.883064516129032,61
MISIONES,5,2019,19.937500000000018,270.25,89.14112903225806,9.125,11
MISIONES,5,2020,17.584862385321106,139.70550458715627,77.6743119266055,9.504587155963304,210
MISIONES,6,2018,15.235833333333337,61.75,81.78333333333333,8.783333333333333,3
MISIONES,6,2019,19.627083333333346,25.5,79.12916666666666,9.429166666666667,0
MISIONES,6,2020,18.750952380952384,127.01428571428603,79.89047619047619,10.933333333333334,21
MISIONES,7,2018,16.712903225806453,23.59999999999991,79.31451612903226,9.0,0
MISIONES,7,2019,15.590725806451628,86.09999999999997,78.71370967741936,9.536290322580646,0
MISIONES,8,2018,15.891935483870975,67.95000000000036,74.37096774193549,9.512096774193548,0
MISIONES,8,2019,17.917741935483885,50.85000000000001,70.04032258064517,11.262096774193548,0
MISIONES,9,2018,20.72749999999999,179.90000000000074,76.93333333333334,9.3625,0
MISIONES,9,2019,21.48041666666668,21.0,64.65,11.170833333333333,0
MISIONES,10,2018,22.01169354838709,361.39999999999816,79.56048387096774,10.794354838709678,0
MISIONES,10,2019,24.370564516129047,154.75000000000034,71.11693548387096,11.064516129032258,0
MISIONES,11,2018,24.95333333333333,185.3999999999999,72.34166666666667,11.033333333333333,0
MISIONES,11,2019,25.95583333333334,183.19999999999987,72.9,10.416666666666666,0
MISIONES,12,2018,26.14354838709676,79.54999999999998,67.48790322580645,10.391129032258064,0
MISIONES,12,2019,25.54919354838709,167.25,71.65322580645162,9.42741935483871,0
NEUQUÉN,1,2018,24.945161290322595,9.0,41.96774193548387,13.25,0
NEUQUÉN,1,2019,23.509677419354837,0.0,34.653225806451616,11.620967741935484,0
NEUQUÉN,1,2020,24.92419354838708,12.0,36.96774193548387,14.580645161290322,2
NEUQUÉN,2,2018,23.925000000000004,23.599999999999948,47.5625,10.5625,0
NEUQUÉN,2,2019,23.284821428571426,7.700000000000014,41.00892857142857,9.955357142857142,0
NEUQUÉN,2,2020,22.27586206896551,5.0,42.87931034482759,11.655172413793103,1
NEUQUÉN,3,2018,18.39919354838709,3.0,47.693548387096776,9.137096774193548,0
NEUQUÉN,3,2019,18.598387096774193,0.0,49.16129032258065,10.088709677419354,0
NEUQUÉN,3,2020,21.721774193548384,4.0,50.25806451612903,7.104838709677419,1
NEUQUÉN,4,2018,15.011666666666663,0.0,56.86666666666667,8.091666666666667,0
NEUQUÉN,4,2019,15.831666666666672,9.0,60.00833333333333,7.683333333333334,0
NEUQUÉN,4,2020,15.365000000000007,1.0,59.86666666666667,6.308333333333334,0
NEUQUÉN,5,2018,10.399193548387105,25.0,72.8225806451613,6.854838709677419,0
NEUQUÉN,5,2019,10.524193548387105,18.400000000000045,70.6774193548387,8.46774193548387,0
NEUQUÉN,5,2020,10.713709677419363,60.0,65.33870967741936,7.596774193548387,0
NEUQUÉN,6,2018,6.535,14.0,68.88333333333334,8.508333333333333,0
NEUQUÉN,6,2019,8.059166666666664,18.70000000000001,71.84166666666667,8.708333333333334,0
NEUQUÉN,6,2020,6.353333333333329,19.59999999999996,72.46666666666667,8.325,0
NEUQUÉN,7,2018,6.175806451612903,65.10000000000015,73.15322580645162,8.766129032258064,0
NEUQUÉN,7,2019,7.041935483870968,7.200000000000014,67.20967741935483,8.443548387096774,0
NEUQUÉN,8,2018,8.734677419354844,0.7999999999999982,56.564516129032256,7.709677419354839,0
NEUQUÉN,8,2019,8.516129032258066,8.79999999999998,59.83870967741935,10.17741935483871,0
NEUQUÉN,9,2018,12.855833333333333,47.0,49.825,11.466666666666667,0
NEUQUÉN,9,2019,11.535833333333334,11.0,48.7,12.525,0
NEUQUÉN,10,2018,14.463709677419356,38.69999999999991,52.064516129032256,11.225806451612904,0
NEUQUÉN,10,2019,15.149193548387101,12.200000000000028,44.314516129032256,12.28225806451613,0
NEUQUÉN,11,2018,19.284999999999993,46.3000000000001,44.641666666666666,12.258333333333333,0
NEUQUÉN,11,2019,20.01,19.0,36.016666666666666,14.408333333333333,0
NEUQUÉN,12,2018,22.390322580645165,13.0,37.83064516129032,12.096774193548388,0
NEUQUÉN,12,2019,23.358064516129023,0.0,32.233870967741936,12.07258064516129,0
RÍO NEGRO,1,2018,19.395890410958906,23.750136986301307,44.04109589041096,20.38082191780822,0
RÍO NEGRO,1,2019,17.770430107526877,7.466666666666651,44.61827956989247,20.868279569892472,0
RÍO NEGRO,1,2020,19.001396648044704,31.58607242339833,47.20670391061452,20.314763231197773,1
RÍO NEGRO,2,2018,19.411038961038955,15.045454545454598,47.05194805194805,16.467532467532468,0
RÍO NEGRO,2,2019,18.19196428571429,1.7999999999999978,45.56547619047619,16.773809523809526,0
RÍO NEGRO,2,2020,17.158550724637685,12.337572254335265,50.50581395348837,18.338150289017342,0
RÍO NEGRO,3,2018,14.149853372434016,35.83636363636353,52.07624633431085,18.973607038123166,0
RÍO NEGRO,3,2019,14.171505376344088,20.36666666666667,56.083333333333336,15.276881720430108,0
RÍO NEGRO,3,2020,17.050806451612903,11.633333333333368,53.33783783783784,13.338709677419354,2
RÍO NEGRO,4,2018,10.699999999999994,40.6289156626505,57.653614457831324,16.08132530120482,0
RÍO NEGRO,4,2019,11.886944444444442,7.866666666666636,58.022222222222226,15.680555555555555,0
RÍO NEGRO,4,2020,11.121666666666666,19.16666666666673,61.69444444444444,12.469444444444445,0
RÍO NEGRO,5,2018,7.1909090909090905,39.59090909090909,71.4574780058651,12.0791788856305,0
RÍO NEGRO,5,2019,6.976612903225805,57.29999999999969,71.11827956989248,12.744623655913978,0
RÍO NEGRO,5,2020,7.395698924731183,70.99999999999963,71.45698924731182,14.96774193548387,0
RÍO NEGRO,6,2018,3.0766666666666667,80.5,72.06853582554517,16.681818181818183,0
RÍO NEGRO,6,2019,5.559722222222221,91.3666666666663,73.96111111111111,17.477777777777778,0
RÍO NEGRO,6,2020,4.091944444444444,63.733333333333405,74.17222222222222,15.661111111111111,0
RÍO NEGRO,7,2018,2.4621776504297994,70.13581661891124,75.59248554913295,13.068767908309455,0
RÍO NEGRO,7,2019,3.5741935483870972,65.13333333333348,72.88172043010752,14.795698924731182,0
RÍO NEGRO,8,2018,5.267217630853996,18.30358126721759,63.80165289256198,15.900826446280991,0
RÍO NEGRO,8,2019,4.829032258064517,43.766666666666794,68.09946236559139,15.118279569892474,0
RÍO NEGRO,9,2018,7.710584958217272,56.63565459610004,62.42618384401114,17.559888579387188,0
RÍO NEGRO,9,2019,6.872777777777778,15.833333333333313,59.952777777777776,18.383333333333333,0
RÍO NEGRO,10,2018,9.527956989247311,42.799999999999606,62.483870967741936,17.927419354838708,0
RÍO NEGRO,10,2019,9.820821917808223,30.424657534246617,55.79178082191781,18.30958904109589,0
RÍO NEGRO,11,2018,13.26555555555555,41.53333333333318,56.49722222222222,19.366666666666667,0
RÍO NEGRO,11,2019,14.172112676056349,18.326760563380173,49.46478873239437,22.991549295774647,0
RÍO NEGRO,12,2018,16.97553763440861,27.966666666666594,49.233870967741936,19.349462365591396,0
RÍO NEGRO,12,2019,17.04180327868852,8.06092896174862,46.02459016393443,19.887978142076502,0
SALTA,1,2018,24.041666666666657,299.4333333333316,76.90053763440861,7.599462365591398,0
SALTA,1,2019,24.880913978494615,114.00000000000108,77.63440860215054,7.817204301075269,54
SALTA,1,2020,25.68428184281842,162.0558265582655,72.79132791327913,7.043360433604336,339
SALTA,2,2018,23.445238095238114,131.6666666666671,78.51190476190476,7.1726190476190474,0
SALTA,2,2019,23.580059523809513,150.5666666666657,78.38392857142857,8.00297619047619,132
SALTA,2,2020,23.569252873563237,302.7333333333325,80.54310344827586,6.57183908045977,1405
SALTA,3,2018,21.423118279569902,97.46666666666684,82.71236559139786,6.739247311827957,6
SALTA,3,2019,20.827956989247323,153.8666666666666,85.50268817204301,7.053763440860215,32
SALTA,3,2020,24.23064516129033,51.86666666666705,75.85752688172043,6.708894878706199,1681
SALTA,4,2018,22.158888888888892,87.3666666666674,82.28055555555555,6.152777777777778,7
SALTA,4,2019,19.694444444444443,98.03333333333315,85.2611111111111,5.822222222222222,72
SALTA,4,2020,20.528611111111108,75.26666666666658,77.74444444444444,6.2555555555555555,1112
SALTA,5,2018,18.546236559139803,45.433333333333245,83.01075268817205,6.158602150537634,30
SALTA,5,2019,16.32795698924732,26.866666666666823,84.69086021505376,5.368279569892473,76
SALTA,5,2020,16.043935309973055,4.325336927223718,76.25606469002696,6.37466307277628,2951
SALTA,6,2018,11.596388888888889,0.6333333333333352,75.26388888888889,6.644444444444445,0
SALTA,6,2019,14.18972222222222,6.533333333333326,82.55,5.761111111111111,0
SALTA,6,2020,14.5875,1.7666666666666895,73.33055555555555,7.1194444444444445,83
SALTA,7,2018,11.33252688172043,9.233333333333292,75.74462365591398,6.64247311827957,0
