Provincia,Mes,Anio,Temperatura,Precipitacion,Humedad,Vel_vientos,cantidad_casos
SALTA,7,2019,13.341666666666672,5.800000000000014,76.13709677419355,6.153225806451613,0
SALTA,8,2018,14.755913978494617,0.0,60.33870967741935,8.188172043010752,0
SALTA,8,2019,15.292741935483873,0.0,59.043010752688176,7.774193548387097,0
SALTA,9,2018,21.366666666666685,10.400000000000032,57.25833333333333,8.475,0
SALTA,9,2019,18.890555555555576,0.3999999999999973,52.733333333333334,8.019444444444444,0
SALTA,10,2018,21.59381720430108,117.70000000000073,69.86021505376344,8.384408602150538,0
SALTA,10,2019,22.11559139784947,23.433333333333263,59.405913978494624,9.376344086021506,0
SALTA,11,2018,23.06555555555555,82.96666666666687,75.54444444444445,8.369444444444444,0
SALTA,11,2019,25.84083333333332,118.23333333333309,63.858333333333334,8.286111111111111,0
SALTA,12,2018,23.642204301075274,170.19999999999908,77.86827956989248,7.669354838709677,0
SALTA,12,2019,24.59354838709677,104.39999999999974,69.90322580645162,8.172043010752688,0
SAN JUAN,1,2018,25.729032258064514,33.88571428571439,48.45622119815668,10.073732718894009,0
SAN JUAN,1,2019,26.60542168674699,22.107228915662596,48.59036144578313,11.53012048192771,0
SAN JUAN,1,2020,28.210837438423642,34.16009852216749,41.241379310344826,10.41871921182266,0
SAN JUAN,2,2018,25.74744897959184,30.071428571428573,48.93877551020408,11.653061224489797,0
SAN JUAN,2,2019,25.6195652173913,10.58695652173913,46.84782608695652,10.543478260869565,0
SAN JUAN,2,2020,25.6873015873016,11.588888888888894,46.645502645502646,10.693121693121693,0
SAN JUAN,3,2018,21.70506912442397,4.571428571428571,41.82027649769585,8.622119815668203,0
SAN JUAN,3,2019,21.27947019867549,9.195364238410596,52.450331125827816,11.225165562913908,0
SAN JUAN,3,2020,24.872772277227718,25.617821782178204,50.039603960396036,9.497512437810945,12
SAN JUAN,4,2018,19.137499999999992,0.0,54.11057692307692,7.7451923076923075,0
SAN JUAN,4,2019,18.955555555555556,1.2727272727272796,54.86868686868687,8.621212121212121,0
SAN JUAN,4,2020,18.153030303030306,1.1818181818181819,55.88383838383838,7.808080808080808,44
SAN JUAN,5,2018,12.478037383177568,0.29439252336448646,64.7803738317757,6.411214953271028,0
SAN JUAN,5,2019,12.346341463414637,4.524390243902439,62.19024390243902,7.839024390243902,0
SAN JUAN,5,2020,12.337128712871289,2.7693069306930562,53.381188118811885,7.143564356435643,43
SAN JUAN,6,2018,7.069902912621361,0.04174757281553391,57.86407766990291,6.223300970873787,0
SAN JUAN,6,2019,8.132820512820514,0.0,56.81025641025641,7.630769230769231,0
SAN JUAN,6,2020,8.153030303030302,3.1515151515151514,55.77272727272727,9.232323232323232,1
SAN JUAN,7,2018,5.799532710280377,3.8429906542056207,63.967289719626166,6.140186915887851,0
SAN JUAN,7,2019,7.88926829268293,0.0,52.8,6.878048780487805,0
SAN JUAN,8,2018,10.324038461538464,0.3576923076923077,43.93269230769231,8.115384615384615,0
SAN JUAN,8,2019,10.904390243902446,0.0,39.35121951219512,7.3463414634146345,0
SAN JUAN,9,2018,17.533333333333342,1.2608695652173914,43.83495145631068,11.193236714975846,0
SAN JUAN,9,2019,14.616923076923083,0.3615384615384615,36.36923076923077,9.743589743589743,0
SAN JUAN,10,2018,18.95492957746479,11.352112676056338,42.528169014084504,14.098591549295774,0
SAN JUAN,10,2019,19.425888324873092,0.6294416243654822,36.33502538071066,11.304568527918782,0
SAN JUAN,11,2018,23.261666666666677,4.5,44.15,17.375,0
SAN JUAN,11,2019,25.613131313131305,5.454545454545454,40.10606060606061,12.590909090909092,0
SAN JUAN,12,2018,25.484677419354835,8.0,41.185483870967744,15.338709677419354,0
SAN JUAN,12,2019,26.90810810810811,7.648648648648648,31.304054054054053,13.89864864864865,0
SAN LUIS,1,2018,23.890725806451616,108.75000000000036,57.41532258064516,12.903225806451612,0
SAN LUIS,1,2019,23.618145161290325,67.25,66.56451612903226,13.326612903225806,0
SAN LUIS,1,2020,25.656147540983604,67.77049180327869,54.83196721311475,17.008230452674898,0
SAN LUIS,2,2018,23.465178571428567,59.15000000000003,58.825892857142854,11.995535714285714,0
SAN LUIS,2,2019,23.144642857142873,20.39999999999988,62.767857142857146,14.035714285714286,0
SAN LUIS,2,2020,23.30043103448276,49.85,60.67672413793103,15.474137931034482,1
SAN LUIS,3,2018,20.292338709677427,41.44999999999982,50.431451612903224,11.90725806451613,0
SAN LUIS,3,2019,18.539112903225803,118.30000000000028,72.16129032258064,12.15725806451613,0
SAN LUIS,3,2020,23.3017094017094,81.96153846153847,63.99145299145299,12.294871794871796,23
SAN LUIS,4,2018,18.591666666666665,48.05000000000018,71.1875,11.8875,0
SAN LUIS,4,2019,17.07041666666667,55.0,69.07083333333334,10.266666666666667,0
SAN LUIS,4,2020,17.54333333333334,29.94285714285715,65.15238095238095,11.471428571428572,4
SAN LUIS,5,2018,13.289919354838705,56.80000000000018,76.79032258064517,10.116935483870968,0
SAN LUIS,5,2019,12.665322580645169,23.94999999999991,74.59677419354838,11.02016129032258,0
SAN LUIS,5,2020,12.798617511520744,0.0,57.56221198156682,10.829493087557603,0
SAN LUIS,6,2018,7.636666666666668,5.699999999999995,65.1625,9.704166666666667,0
SAN LUIS,6,2019,9.51208333333334,15.0,70.24583333333334,10.341666666666667,0
SAN LUIS,6,2020,9.024285714285709,4.356666666666667,61.32380952380952,10.90952380952381,0
SAN LUIS,7,2018,6.65403225806452,8.350000000000021,69.09677419354838,9.741935483870968,0
SAN LUIS,7,2019,8.717741935483875,0.0,62.774193548387096,10.60483870967742,0
SAN LUIS,8,2018,10.436693548387096,2.2,47.86290322580645,13.068548387096774,0
SAN LUIS,8,2019,11.097983870967735,0.0,49.26209677419355,13.588709677419354,0
SAN LUIS,9,2018,16.52458333333333,19.350000000000012,57.75,13.116666666666667,0
SAN LUIS,9,2019,14.340000000000003,15.0,43.829166666666666,15.545833333333333,0
SAN LUIS,10,2018,17.892338709677418,35.69999999999982,55.145161290322584,17.443548387096776,0
SAN LUIS,10,2019,17.62096774193548,22.45000000000002,51.233870967741936,19.875,0
SAN LUIS,11,2018,20.992499999999996,115.0,60.3375,18.0125,0
SAN LUIS,11,2019,23.077731092436967,107.56302521008394,53.80252100840336,18.529411764705884,0
SAN LUIS,12,2018,23.107661290322575,67.09999999999995,56.17741935483871,16.93951612903226,0
SAN LUIS,12,2019,24.495564516129033,49.5,46.0,17.112903225806452,0
SANTA CRUZ,1,2018,15.433467741935482,33.250000000000135,48.95161290322581,25.012096774193548,0
SANTA CRUZ,1,2019,13.744354838709683,33.90000000000006,44.024193548387096,30.68548387096774,0
SANTA CRUZ,1,2020,14.040983606557381,55.16229508196709,54.38934426229508,28.475409836065573,0
SANTA CRUZ,2,2018,16.15758928571429,7.049999999999977,49.57142857142857,24.40625,0
SANTA CRUZ,2,2019,14.10758928571428,27.950000000000067,49.47767857142857,29.116071428571427,0
SANTA CRUZ,2,2020,14.556034482758612,17.750000000000014,50.49568965517241,28.29741379310345,1
SANTA CRUZ,3,2018,11.820564516129025,11.70000000000003,48.983870967741936,25.29032258064516,0
SANTA CRUZ,3,2019,12.283064516129025,41.150000000000006,63.689516129032256,20.75,0
SANTA CRUZ,3,2020,13.572103004291836,21.211111111111116,60.06866952789699,22.38034188034188,1
SANTA CRUZ,4,2018,8.765000000000006,59.04999999999986,62.47083333333333,23.166666666666668,0
SANTA CRUZ,4,2019,8.987499999999999,35.3000000000001,67.40416666666667,25.554166666666667,0
SANTA CRUZ,4,2020,10.12761904761905,5.42857142857143,59.39523809523809,22.276190476190475,0
SANTA CRUZ,5,2018,5.498387096774195,32.49999999999986,74.20564516129032,17.173387096774192,0
SANTA CRUZ,5,2019,5.862096774193549,22.199999999999932,69.08467741935483,21.294354838709676,0
SANTA CRUZ,5,2020,6.075229357798166,34.31559633027514,76.42201834862385,18.504587155963304,0
SANTA CRUZ,6,2018,2.2087499999999993,22.29999999999999,73.4875,22.491666666666667,0
SANTA CRUZ,6,2019,3.401250000000004,12.84999999999995,77.175,19.775,0
SANTA CRUZ,6,2020,2.213270142180097,27.723222748815246,75.48309178743962,21.805687203791468,0
SANTA CRUZ,7,2018,1.727822580645162,4.249999999999994,72.63306451612904,17.548387096774192,0
SANTA CRUZ,7,2019,3.548387096774193,41.650000000000254,77.94354838709677,18.391129032258064,0
SANTA CRUZ,8,2018,5.262903225806451,5.249999999999975,62.125,24.116935483870968,0
SANTA CRUZ,8,2019,3.135080645161291,7.600000000000023,71.98790322580645,25.076612903225808,0
SANTA CRUZ,9,2018,5.807916666666667,33.45000000000022,64.9125,21.020833333333332,0
SANTA CRUZ,9,2019,5.5695833333333375,24.849999999999916,63.99583333333333,25.195833333333333,0
SANTA CRUZ,10,2018,8.23911290322581,8.500000000000032,57.346774193548384,24.173387096774192,0
SANTA CRUZ,10,2019,8.939516129032254,6.649999999999996,52.63709677419355,26.108870967741936,0
SANTA CRUZ,11,2018,12.525000000000002,9.549999999999955,44.7,29.504166666666666,0
SANTA CRUZ,11,2019,11.307916666666666,25.600000000000044,54.016666666666666,29.754166666666666,0
SANTA CRUZ,12,2018,15.309677419354836,6.75,44.67741935483871,27.552419354838708,0
SANTA CRUZ,12,2019,14.380645161290325,26.850000000000115,48.596774193548384,30.903225806451612,0
SANTA FE,1,2018,26.070967741935494,53.099999999999945,62.945454545454545,12.4989898989899,0
SANTA FE,1,2019,25.302620967741934,280.97499999999985,78.91129032258064,13.3125,35
SANTA FE,1,2020,25.523140495867782,98.31735537190099,68.25413223140495,12.566115702479339,15
SANTA FE,2,2018,26.26874999999998,15.02500000000006,58.24330357142857,11.729910714285714,0
SANTA FE,2,2019,24.34241071428571,90.75,71.25223214285714,11.339285714285714,96
SANTA FE,2,2020,24.262554112554103,106.26623376623338,68.02164502164503,11.366594360086768,221
SANTA FE,3,2018,22.720564516129027,70.42499999999946,62.350806451612904,12.215725806451612,0
SANTA FE,3,2019,21.346370967741937,127.70000000000105,75.57056451612904,11.768145161290322,158
SANTA FE,3,2020,24.590524193548386,81.52499999999964,69.94153225806451,10.971774193548388,1662
SANTA FE,4,2018,23.20499999999997,138.1500000000007,76.95416666666667,12.110416666666667,2
SANTA FE,4,2019,19.312499999999996,112.82500000000081,79.4875,10.333333333333334,136
SANTA FE,4,2020,18.912343096234302,85.31255230125606,71.34518828451883,10.42468619246862,2078
SANTA FE,5,2018,16.940120967741937,161.949999999998,81.5,12.120967741935484,4
SANTA FE,5,2019,16.419556451612916,80.37499999999947,84.03629032258064,11.566532258064516,45
SANTA FE,5,2020,15.226612903225808,22.20000000000004,69.05846774193549,12.97983870967742,694
SANTA FE,6,2018,10.85583333333334,6.074999999999989,74.36458333333333,11.020833333333334,0
SANTA FE,6,2019,14.753541666666662,29.825000000000045,82.33541666666666,12.58125,0
SANTA FE,6,2020,12.914166666666661,25.59999999999991,76.45416666666667,12.014583333333333,10
SANTA FE,7,2018,10.74354838709677,24.12500000000003,77.9375,13.493951612903226,0
SANTA FE,7,2019,11.790725806451613,42.500000000000014,76.08064516129032,12.683467741935484,0
SANTA FE,8,2018,12.219153225806451,24.42500000000011,67.41733870967742,15.80241935483871,0
SANTA FE,8,2019,13.365927419354835,9.375000000000036,68.36693548387096,14.445564516129032,0
SANTA FE,9,2018,19.19708333333335,45.999999999999794,71.27291666666666,15.3375,0
SANTA FE,9,2019,16.135208333333342,37.42500000000018,61.33125,14.277083333333334,0
SANTA FE,10,2018,19.371774193548383,93.15000000000055,66.69153225806451,15.598790322580646,0
SANTA FE,10,2019,19.36310483870969,74.15000000000003,71.35685483870968,16.864919354838708,0
SANTA FE,11,2018,22.610000000000014,267.82500000000033,69.22083333333333,16.433333333333334,0
SANTA FE,11,2019,23.51833333333337,107.17500000000001,68.95625,13.772916666666667,0
SANTA FE,12,2018,24.292741935483892,161.72499999999954,68.9375,13.721774193548388,0
SANTA FE,12,2019,24.10604838709678,184.44999999999973,64.21572580645162,13.449596774193548,0
SANTIAGO DEL ESTERO,1,2018,26.492741935483874,97.10000000000022,65.66935483870968,8.153225806451612,2
SANTIAGO DEL ESTERO,1,2019,26.28548387096774,391.19999999999936,73.41935483870968,10.540322580645162,1
SANTIAGO DEL ESTERO,1,2020,28.191935483870967,94.0,65.73387096774194,9.209677419354838,2
SANTIAGO DEL ESTERO,2,2018,26.460714285714282,39.0,59.839285714285715,7.75,0
SANTIAGO DEL ESTERO,2,2019,25.45892857142858,13.200000000000028,70.11607142857143,8.410714285714286,0
SANTIAGO DEL ESTERO,2,2020,25.85431034482758,151.20000000000033,68.4396551724138,8.991379310344827,35
SANTIAGO DEL ESTERO,3,2018,24.163709677419362,12.0,57.28225806451613,8.048387096774194,0
SANTIAGO DEL ESTERO,3,2019,22.280645161290312,77.80000000000001,77.7741935483871,8.088709677419354,1
SANTIAGO DEL ESTERO,3,2020,25.665040650406503,89.70000000000009,70.77235772357723,8.365853658536585,15
SANTIAGO DEL ESTERO,4,2018,23.42166666666665,61.5,71.74166666666666,8.125,46
SANTIAGO DEL ESTERO,4,2019,19.861666666666665,83.39999999999982,82.38333333333334,8.25,1
SANTIAGO DEL ESTERO,4,2020,20.811666666666657,28.5,68.70833333333333,7.966666666666667,41
SANTIAGO DEL ESTERO,5,2018,17.426612903225813,13.5,77.64516129032258,8.193548387096774,145
SANTIAGO DEL ESTERO,5,2019,16.013709677419357,9.0,80.63709677419355,7.596774193548387,0
SANTIAGO DEL ESTERO,5,2020,15.695967741935485,8.0,64.78225806451613,7.959677419354839,69
SANTIAGO DEL ESTERO,6,2018,11.033333333333333,0.0,63.975,6.158333333333333,1
SANTIAGO DEL ESTERO,6,2019,13.64083333333333,3.100000000000004,77.20833333333333,8.858333333333333,0
SANTIAGO DEL ESTERO,6,2020,13.364166666666673,1.5999999999999965,66.5,8.008333333333333,0
SANTIAGO DEL ESTERO,7,2018,10.216935483870973,6.20000000000001,66.04838709677419,8.225806451612904,0
SANTIAGO DEL ESTERO,7,2019,12.379032258064518,1.0999999999999974,67.95967741935483,8.120967741935484,0
SANTIAGO DEL ESTERO,8,2018,14.504838709677427,2.0,44.346774193548384,9.298387096774194,0
SANTIAGO DEL ESTERO,8,2019,15.008870967741935,0.0,49.475806451612904,9.911290322580646,0
SANTIAGO DEL ESTERO,9,2018,21.742500000000003,13.099999999999978,55.30833333333333,9.958333333333334,0
SANTIAGO DEL ESTERO,9,2019,18.394166666666663,0.0,46.40833333333333,8.858333333333333,0
SANTIAGO DEL ESTERO,10,2018,21.42822580645161,214.0,64.45967741935483,9.806451612903226,0
SANTIAGO DEL ESTERO,10,2019,22.51451612903224,17.0,54.306451612903224,12.161290322580646,0
SANTIAGO DEL ESTERO,11,2018,24.71166666666668,117.0,65.71666666666667,11.191666666666666,0
SANTIAGO DEL ESTERO,11,2019,27.0878260869565,90.70000000000009,58.81739130434783,10.541666666666666,0
SANTIAGO DEL ESTERO,12,2018,25.970967741935482,68.0,65.6774193548387,10.233870967741936,0
SANTIAGO DEL ESTERO,12,2019,26.6241935483871,57.600000000000115,65.24193548387096,10.620967741935484,0
TIERRA DEL FUEGO,1,2018,11.40645161290323,22.900000000000052,73.09677419354838,29.258064516129032,0
TIERRA DEL FUEGO,1,2019,10.695967741935485,8.299999999999981,62.306451612903224,34.37096774193548,0
TIERRA DEL FUEGO,1,2020,11.142148760330572,80.2,73.50413223140495,28.462809917355372,0
TIERRA DEL FUEGO,2,2018,11.475892857142856,15.70000000000003,72.17857142857143,27.169642857142858,0
TIERRA DEL FUEGO,2,2019,10.147321428571429,11.200000000000022,69.82142857142857,26.642857142857142,0
TIERRA DEL FUEGO,2,2020,11.350000000000001,15.0,74.72413793103448,27.0,0
TIERRA DEL FUEGO,3,2018,8.046774193548389,20.40000000000005,73.91129032258064,27.048387096774192,0
TIERRA DEL FUEGO,3,2019,9.193548387096778,42.60000000000004,80.49193548387096,25.427419354838708,0
TIERRA DEL FUEGO,3,2020,9.798387096774196,24.400000000000055,77.2741935483871,25.048387096774192,1
TIERRA DEL FUEGO,4,2018,5.139166666666666,19.5,81.775,22.7,0
TIERRA DEL FUEGO,4,2019,5.495000000000002,48.699999999999896,82.60833333333333,24.283333333333335,0
TIERRA DEL FUEGO,4,2020,6.496638655462183,1.3000000000000005,81.14285714285714,21.73109243697479,0
TIERRA DEL FUEGO,5,2018,3.1564516129032265,13.29999999999997,85.87903225806451,20.241935483870968,0
TIERRA DEL FUEGO,5,2019,3.3411290322580647,48.30000000000011,85.18548387096774,21.838709677419356,0
TIERRA DEL FUEGO,5,2020,3.924193548387096,84.0,91.64516129032258,15.491935483870968,0
TIERRA DEL FUEGO,6,2018,-0.08500000000000014,7.5,89.88333333333334,16.733333333333334,0
TIERRA DEL FUEGO,6,2019,0.8683333333333333,32.5,91.15,17.1,0
TIERRA DEL FUEGO,6,2020,-0.7674999999999995,12.299999999999974,89.83636363636364,17.741666666666667,0
TIERRA DEL FUEGO,7,2018,-0.7403225806451611,4.0,89.42148760330579,17.60483870967742,0
TIERRA DEL FUEGO,7,2019,1.192741935483871,64.30000000000013,93.00813008130082,16.846774193548388,0
TIERRA DEL FUEGO,8,2018,2.637903225806451,19.8,85.39516129032258,24.217741935483872,0
TIERRA DEL FUEGO,8,2019,1.4258064516129036,24.400000000000055,84.38709677419355,22.161290322580644,0
TIERRA DEL FUEGO,9,2018,2.9349999999999996,11.700000000000026,83.30833333333334,20.766666666666666,0
TIERRA DEL FUEGO,9,2019,3.924166666666667,12.0,79.275,21.558333333333334,0
TIERRA DEL FUEGO,10,2018,5.541935483870968,30.900000000000063,74.20161290322581,24.43548387096774,0
TIERRA DEL FUEGO,10,2019,5.950806451612899,9.0,72.24193548387096,27.887096774193548,0
TIERRA DEL FUEGO,11,2018,8.821666666666665,9.70000000000002,66.55,32.55,0
TIERRA DEL FUEGO,11,2019,8.319166666666664,18.59999999999996,70.78333333333333,25.166666666666668,0
TIERRA DEL FUEGO,12,2018,11.431451612903228,18.599999999999955,62.903225806451616,32.99193548387097,0
TIERRA DEL FUEGO,12,2019,10.869354838709684,57.30000000000012,68.4274193548387,28.733870967741936,0
TUCUMÁN,1,2018,24.806451612903224,419.0,74.58064516129032,8.701612903225806,0
TUCUMÁN,1,2019,25.0,172.59999999999982,79.12096774193549,9.379032258064516,0
TUCUMÁN,1,2020,26.150806451612908,294.0,73.39024390243902,9.459677419354838,0
TUCUMÁN,2,2018,24.49196428571429,134.5,73.74107142857143,9.616071428571429,0
TUCUMÁN,2,2019,24.344642857142855,91.10000000000018,76.67857142857143,9.75,0
TUCUMÁN,2,2020,24.2,209.29999999999959,77.73275862068965,8.586206896551724,2
TUCUMÁN,3,2018,22.300806451612903,38.0,74.83064516129032,9.89516129032258,1
TUCUMÁN,3,2019,20.63306451612902,201.09999999999965,83.4274193548387,8.596774193548388,1
TUCUMÁN,3,2020,24.720161290322586,79.5,76.3225806451613,7.806451612903226,765
TUCUMÁN,4,2018,22.104166666666675,27.699999999999946,81.0,6.325,0
TUCUMÁN,4,2019,19.57666666666667,137.5,82.83333333333333,8.391666666666667,0
TUCUMÁN,4,2020,20.233333333333338,34.5,77.61666666666666,6.9411764705882355,186
TUCUMÁN,5,2018,17.452419354838707,30.599999999999937,82.33870967741936,7.379032258064516,1
TUCUMÁN,5,2019,15.991935483870972,33.0,81.12903225806451,7.540322580645161,0
TUCUMÁN,5,2020,15.912903225806456,0.0,69.60483870967742,9.516129032258064,6803
TUCUMÁN,6,2018,11.355833333333335,4.0,70.21666666666667,8.733333333333333,0
TUCUMÁN,6,2019,13.315833333333346,14.0,79.85833333333333,8.383333333333333,0
TUCUMÁN,6,2020,13.485833333333334,3.8000000000000074,69.49166666666666,8.525,0
TUCUMÁN,7,2018,10.29758064516129,10.900000000000011,70.87903225806451,8.435483870967742,0
TUCUMÁN,7,2019,12.849193548387104,0.19999999999999954,72.51612903225806,7.758064516129032,0
TUCUMÁN,8,2018,14.665322580645165,1.0,51.00806451612903,10.153225806451612,0
TUCUMÁN,8,2019,14.64193548387097,0.0,58.03225806451613,9.048387096774194,0
TUCUMÁN,9,2018,21.2425,12.299999999999974,57.35294117647059,10.108333333333333,0
TUCUMÁN,9,2019,17.814999999999998,4.0,54.65833333333333,10.166666666666666,0
TUCUMÁN,10,2018,20.495967741935473,67.5,71.35483870967742,10.911290322580646,0
TUCUMÁN,10,2019,21.671774193548384,16.0,59.274193548387096,10.153225806451612,0
TUCUMÁN,11,2018,23.89,86.79999999999994,70.95833333333333,10.258333333333333,0
TUCUMÁN,11,2019,24.69083333333334,152.89999999999992,71.575,9.941666666666666,0
TUCUMÁN,12,2018,24.27258064516129,214.4000000000004,74.62903225806451,10.362903225806452,0
TUCUMÁN,12,2019,25.504032258064505,52.0,65.90322580645162,10.17741935483871,0
USHUAIA,1,2018,9.977419354838709,21.900000000000052,68.94354838709677,23.10483870967742,0
USHUAIA,1,2019,8.714516129032257,28.300000000000058,65.9758064516129,30.241935483870968,0
USHUAIA,1,2020,9.638524590163938,106.10000000000024,72.77049180327869,25.016393442622952,0
USHUAIA,2,2018,10.683035714285712,9.399999999999988,68.70535714285714,22.044642857142858,0
USHUAIA,2,2019,8.811607142857142,55.5,67.69642857142857,27.732142857142858,0
USHUAIA,2,2020,10.606086956521736,48.699999999999896,70.96521739130435,25.347826086956523,0
USHUAIA,3,2018,8.102419354838709,30.5,68.29838709677419,21.241935483870968,0
USHUAIA,3,2019,8.816935483870965,44.39999999999995,73.5725806451613,18.338709677419356,0
USHUAIA,3,2020,9.636290322580646,40.600000000000016,69.71544715447155,21.0,0
USHUAIA,4,2018,5.8360360360360355,28.900000000000055,73.02702702702703,18.063063063063062,0
USHUAIA,4,2019,5.627500000000001,79.8,76.425,22.291666666666668,0
USHUAIA,4,2020,7.71,17.400000000000038,69.53333333333333,20.141666666666666,0
USHUAIA,5,2018,4.440425531914894,39.5,75.6063829787234,19.574468085106382,0
USHUAIA,5,2019,4.674193548387096,26.5,73.21774193548387,19.612903225806452,0
USHUAIA,5,2020,5.681300813008128,25.0,75.00813008130082,17.276422764227643,0
USHUAIA,6,2018,2.753846153846153,72.80000000000011,74.64835164835165,17.703296703296704,0
USHUAIA,6,2019,2.339495798319328,38.90000000000002,80.54621848739495,14.134453781512605,0
USHUAIA,6,2020,2.6358333333333333,32.40000000000006,77.15,19.375,0
USHUAIA,7,2018,2.8872727272727268,25.5,70.66363636363636,18.80909090909091,0
USHUAIA,7,2019,2.6032258064516127,21.09999999999995,78.88709677419355,14.080645161290322,0
USHUAIA,8,2018,3.7282258064516123,67.80000000000011,73.0241935483871,20.491935483870968,0
USHUAIA,8,2019,2.615322580645162,75.89999999999982,75.8225806451613,24.306451612903224,0
USHUAIA,9,2018,3.74,36.59999999999997,69.95833333333333,19.058333333333334,0
USHUAIA,9,2019,3.6991666666666654,56.30000000000011,75.2,19.366666666666667,0
USHUAIA,10,2018,5.336290322580646,36.09999999999997,67.9274193548387,23.5,0
USHUAIA,10,2019,6.205645161290325,47.89999999999993,66.1774193548387,28.225806451612904,0
USHUAIA,11,2018,8.048333333333336,23.5,61.93333333333333,30.483333333333334,0
USHUAIA,11,2019,7.395833333333334,50.10000000000007,71.59166666666667,22.641666666666666,0
USHUAIA,12,2018,9.560483870967742,24.199999999999964,63.36290322580645,25.620967741935484,0
USHUAIA,12,2019,9.342741935483867,39.8000000000001,67.12096774193549,25.29032258064516,0
